Nr platnika;Nr punktu poboru energii;Rodzaj energii;Data i godzina;Strefa;Wartosc[kWh/kvar];Kompletnosc[%]
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-16 15:00;Ca³a doba;1,234;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-16 16:00;Ca³a doba;0,942;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-16 17:00;Ca³a doba;0,578;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-16 18:00;Ca³a doba;0,586;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-16 19:00;Ca³a doba;0,849;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-16 20:00;Ca³a doba;1,414;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-16 21:00;Ca³a doba;1,248;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-16 22:00;Ca³a doba;0,743;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-16 23:00;Ca³a doba;0,567;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 00:00;Ca³a doba;0,474;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 01:00;Ca³a doba;0,430;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 02:00;Ca³a doba;0,381;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 03:00;Ca³a doba;0,381;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 04:00;Ca³a doba;0,380;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 05:00;Ca³a doba;0,383;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 06:00;Ca³a doba;0,377;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 07:00;Ca³a doba;0,451;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 08:00;Ca³a doba;0,277;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 09:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 10:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 11:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 12:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 13:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 14:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 15:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 17:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 18:00;Ca³a doba;0,410;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 19:00;Ca³a doba;1,300;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 20:00;Ca³a doba;0,942;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 21:00;Ca³a doba;1,168;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 22:00;Ca³a doba;1,250;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-17 23:00;Ca³a doba;0,594;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 00:00;Ca³a doba;0,509;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 01:00;Ca³a doba;0,427;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 02:00;Ca³a doba;0,430;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 03:00;Ca³a doba;0,511;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 04:00;Ca³a doba;0,411;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 05:00;Ca³a doba;0,414;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 06:00;Ca³a doba;0,446;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 07:00;Ca³a doba;0,573;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 08:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 09:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 10:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 11:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 12:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 13:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 14:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 15:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 17:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 18:00;Ca³a doba;0,957;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 19:00;Ca³a doba;1,579;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 20:00;Ca³a doba;0,983;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 21:00;Ca³a doba;0,762;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 22:00;Ca³a doba;0,892;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-18 23:00;Ca³a doba;0,796;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 00:00;Ca³a doba;0,556;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 01:00;Ca³a doba;0,436;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 02:00;Ca³a doba;0,368;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 03:00;Ca³a doba;0,400;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 04:00;Ca³a doba;0,378;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 05:00;Ca³a doba;0,372;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 06:00;Ca³a doba;0,371;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 07:00;Ca³a doba;0,562;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 08:00;Ca³a doba;0,344;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 09:00;Ca³a doba;0,081;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 10:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 11:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 12:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 13:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 14:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 15:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 17:00;Ca³a doba;0,466;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 18:00;Ca³a doba;0,424;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 19:00;Ca³a doba;0,894;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 20:00;Ca³a doba;0,872;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 21:00;Ca³a doba;0,826;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 22:00;Ca³a doba;0,921;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-19 23:00;Ca³a doba;1,189;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 00:00;Ca³a doba;1,074;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 01:00;Ca³a doba;0,535;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 02:00;Ca³a doba;0,411;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 03:00;Ca³a doba;0,411;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 04:00;Ca³a doba;0,403;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 05:00;Ca³a doba;0,430;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 06:00;Ca³a doba;0,423;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 07:00;Ca³a doba;0,580;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 08:00;Ca³a doba;0,314;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 09:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 10:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 11:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 12:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 13:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 14:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 15:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 17:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 18:00;Ca³a doba;0,655;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 19:00;Ca³a doba;0,699;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 20:00;Ca³a doba;1,052;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 21:00;Ca³a doba;0,562;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 22:00;Ca³a doba;0,658;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-20 23:00;Ca³a doba;0,527;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 00:00;Ca³a doba;0,452;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 01:00;Ca³a doba;0,432;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 02:00;Ca³a doba;0,377;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 03:00;Ca³a doba;0,370;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 04:00;Ca³a doba;0,378;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 05:00;Ca³a doba;0,379;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 06:00;Ca³a doba;0,384;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 07:00;Ca³a doba;0,390;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 08:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 09:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 10:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 11:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 12:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 13:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 14:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 15:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 17:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 18:00;Ca³a doba;0,379;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 19:00;Ca³a doba;2,481;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 20:00;Ca³a doba;0,822;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 21:00;Ca³a doba;0,748;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 22:00;Ca³a doba;1,366;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-21 23:00;Ca³a doba;0,924;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 00:00;Ca³a doba;0,468;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 01:00;Ca³a doba;0,449;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 02:00;Ca³a doba;0,374;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 03:00;Ca³a doba;0,372;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 04:00;Ca³a doba;0,374;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 05:00;Ca³a doba;0,370;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 06:00;Ca³a doba;0,388;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 07:00;Ca³a doba;0,375;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 08:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 09:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 10:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 11:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 12:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 13:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 14:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 15:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 17:00;Ca³a doba;0,034;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 18:00;Ca³a doba;0,836;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 19:00;Ca³a doba;1,342;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 20:00;Ca³a doba;0,832;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 21:00;Ca³a doba;0,731;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 22:00;Ca³a doba;0,908;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-22 23:00;Ca³a doba;0,748;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 00:00;Ca³a doba;0,461;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 01:00;Ca³a doba;0,397;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 02:00;Ca³a doba;0,379;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 03:00;Ca³a doba;0,378;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 04:00;Ca³a doba;0,372;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 05:00;Ca³a doba;0,405;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 06:00;Ca³a doba;0,378;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 07:00;Ca³a doba;0,858;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 08:00;Ca³a doba;0,291;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 09:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 10:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 11:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 12:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 13:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 14:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 15:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 17:00;Ca³a doba;0,243;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 18:00;Ca³a doba;0,723;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 19:00;Ca³a doba;0,752;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 20:00;Ca³a doba;1,307;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 21:00;Ca³a doba;0,786;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 22:00;Ca³a doba;1,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-23 23:00;Ca³a doba;0,622;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 00:00;Ca³a doba;0,610;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 01:00;Ca³a doba;0,469;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 02:00;Ca³a doba;0,385;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 03:00;Ca³a doba;0,376;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 04:00;Ca³a doba;0,375;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 05:00;Ca³a doba;0,397;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 06:00;Ca³a doba;0,373;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 07:00;Ca³a doba;0,379;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 08:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 09:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 10:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 11:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 12:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 13:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 14:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 15:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 17:00;Ca³a doba;0,473;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 18:00;Ca³a doba;1,215;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 19:00;Ca³a doba;1,083;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 20:00;Ca³a doba;0,963;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 21:00;Ca³a doba;1,280;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 22:00;Ca³a doba;1,094;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-24 23:00;Ca³a doba;0,577;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 00:00;Ca³a doba;0,490;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 01:00;Ca³a doba;0,394;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 02:00;Ca³a doba;0,377;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 03:00;Ca³a doba;0,372;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 04:00;Ca³a doba;0,370;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 05:00;Ca³a doba;0,388;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 06:00;Ca³a doba;0,368;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 07:00;Ca³a doba;0,387;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 08:00;Ca³a doba;0,434;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 09:00;Ca³a doba;0,076;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 10:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 11:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 12:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 13:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 14:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 15:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 17:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 18:00;Ca³a doba;0,652;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 19:00;Ca³a doba;0,917;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 20:00;Ca³a doba;1,084;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 21:00;Ca³a doba;1,002;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 22:00;Ca³a doba;0,953;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-25 23:00;Ca³a doba;0,751;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 00:00;Ca³a doba;0,533;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 01:00;Ca³a doba;0,414;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 02:00;Ca³a doba;0,370;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 03:00;Ca³a doba;0,375;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 04:00;Ca³a doba;0,378;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 05:00;Ca³a doba;0,398;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 06:00;Ca³a doba;0,373;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 07:00;Ca³a doba;0,583;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 08:00;Ca³a doba;0,586;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 09:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 10:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 11:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 12:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 13:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 14:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 15:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 16:00;Ca³a doba;0,000;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 17:00;Ca³a doba;0,167;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 18:00;Ca³a doba;1,432;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 19:00;Ca³a doba;0,643;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 20:00;Ca³a doba;0,684;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 21:00;Ca³a doba;0,678;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 22:00;Ca³a doba;1,304;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-26 23:00;Ca³a doba;0,922;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-27 00:00;Ca³a doba;0,473;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-27 01:00;Ca³a doba;0,437;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-27 02:00;Ca³a doba;0,383;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-27 03:00;Ca³a doba;0,381;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-27 04:00;Ca³a doba;0,385;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-27 05:00;Ca³a doba;0,402;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-27 06:00;Ca³a doba;0,368;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-27 07:00;Ca³a doba;0,594;100,00
60037725;PPE:590322429401548921;energia czynna pobrana netto;2024-09-27 08:00;Ca³a doba;0,668;100,00
